Doctor ID,Doctor Name,Gender,Specialty,Department ID,Years Of Experience,Hospital Affiliation,Clinic Name,Phone Number,Email,License Number,Is Active
42608,Steven Lopez,Male,General Medicine,1,38,Doyle-Bridges,Johns-Rivera,307-904-8217x847,dawn71@hotmail.com,LIC-100525,Yes
47550,Luis Bowers,Male,Pediatrics,3,33,Vargas-Jones,"Davis, Holder and Rodriguez",325-777-2501x04446,kylenguyen@patterson.org,LIC-100526,Yes
61687,Benjamin Shelton,Male,Cardiology,2,9,"Robinson, Romero and Hughes",Boyd and Sons,+1-850-423-5076,glamb@gmail.com,LIC-100527,Yes
19305,Pamela Nguyen,Male,Pediatrics,3,30,Watson Ltd,"Thomas, Cruz and Black",870.130.1473,annacarrillo@black.net,LIC-100528,Yes
78103,Lucas Price,Female,Cardiology,2,35,Bowman Ltd,Scott-Cox,360-281-7551,lcoleman@hotmail.com,LIC-100529,Yes
85107,Jeremy Turner,Female,General Medicine,1,15,"Myers, Bush and Davis",Casey and Sons,(111)223-7916x0894,goodwinkatherine@yahoo.com,LIC-100530,Yes
64105,Erica Jones,Female,Neurology,5,32,Banks Inc,"Todd, Reeves and Young",001-462-716-9108,richard17@hotmail.com,LIC-100531,Yes
61499,Catherine Robinson,Female,Neurology,5,37,Harris-Mathews,"Faulkner, Moreno and Smith",145.682.5196,vcook@kennedy.com,LIC-100532,Yes
59242,Rebekah Zavala,Male,Pediatrics,3,30,Stewart PLC,"Bell, Hill and Reyes",(413)193-1106,nicholasfuller@robinson.org,LIC-100533,Yes
78363,Justin Smith,Female,Neurology,5,11,"Whitney, Brown and Mcdaniel",Oliver LLC,046-821-4963x717,richardsonwhitney@pruitt-sherman.net,LIC-100534,Yes
14528,Dr. Courtney Campbell,Female,General Medicine,1,1,"Long, Moore and Horton",Alexander and Sons,6080312936,morgan66@rowe-robertson.org,LIC-100535,Yes
74246,Mrs. Jennifer Russell,Female,Cardiology,2,38,Salazar-Mason,Hall-Ellis,528.984.2854x779,davidfoster@yahoo.com,LIC-100536,Yes
31364,Susan King,Male,Orthopedics,4,32,"White, Davenport and Smith",Strong PLC,001-718-821-1261x06045,brendapetty@hotmail.com,LIC-100537,Yes
78238,Jacob Galloway,Male,Cardiology,2,22,Boyd LLC,Moore Ltd,268-003-7307x285,nicole44@yahoo.com,LIC-100538,Yes
55483,Debbie Gallagher,Male,General Medicine,1,12,Bailey-Jensen,Choi PLC,(927)147-9729,mckinneykendra@yahoo.com,LIC-100539,Yes
59602,Joseph Carter,Female,Pediatrics,3,34,Hernandez-Johnson,"Howard, Payne and Miller",602.391.1951x7861,ybarrett@carter-allen.com,LIC-100540,Yes
97643,Miguel Oneal,Female,Orthopedics,4,20,"Cole, Alexander and Townsend","Morrison, Hernandez and Thomas",612.676.9015x47569,matthewshields@conner.biz,LIC-100541,Yes
78642,Vickie Alvarez,Male,Cardiology,2,22,Barnes-Simpson,Chase-Cox,099-503-4502,robertmiller@yahoo.com,LIC-100542,Yes
74268,Christopher Reese,Female,Orthopedics,4,2,"Young, Phillips and Pittman","Williamson, Cook and Wise",(258)585-1373x2656,juarezscott@gmail.com,LIC-100543,Yes
49435,Jessica Griffith,Female,Orthopedics,4,9,"Gregory, Edwards and Byrd","Williams, Scott and Hoover",+1-049-361-4792,tcampbell@yahoo.com,LIC-100544,Yes
91099,Derrick Gray,Male,General Medicine,1,12,Hurley Inc,"Hamilton, Evans and Simmons",(993)439-6275x40078,xhicks@schmidt.org,LIC-100545,Yes
787,Benjamin Taylor,Male,Orthopedics,4,7,"Parsons, Washington and Hernandez",Bell and Sons,717.738.0440,icarter@brooks-smith.com,LIC-100546,Yes
55185,Ryan Ortiz,Female,Orthopedics,4,31,Johns and Sons,"Choi, Santos and Ryan",(117)794-4950,olsonangela@leon-benitez.com,LIC-100547,Yes
15922,Jasmine Hood,Male,General Medicine,1,23,Mills PLC,Hahn Ltd,(038)857-0740x4849,iwhitaker@davidson.com,LIC-100548,Yes
91088,Rodney Wood,Female,General Medicine,1,22,Hernandez Ltd,Conner-Zamora,001-705-542-9538,yhayes@knight.com,LIC-100549,Yes
59911,Gary Miller,Male,Neurology,5,27,Fitzgerald-Owen,Pennington LLC,001-946-122-9773x95874,mmendez@gordon.com,LIC-100550,Yes
52382,Whitney Delgado,Female,Neurology,5,14,Walker-Fisher,"Williams, Smith and Morris",065-740-8001x6331,rachelcooper@gmail.com,LIC-100551,Yes
36543,Lisa Gillespie,Male,Cardiology,2,10,Lowe and Sons,Gonzalez and Sons,(336)097-5960,matthew62@gmail.com,LIC-100552,Yes
24892,Andrew Stevens,Male,Cardiology,2,16,Ashley Ltd,"Rivera, Stevens and Wallace",476.534.2975,victoria78@hotmail.com,LIC-100553,Yes
47524,Eric Evans,Female,Neurology,5,31,Wright and Sons,Baker PLC,(982)996-0206x76835,shelbypatterson@yahoo.com,LIC-100554,Yes
13613,Erin Shaw,Male,General Medicine,1,26,Baker Ltd,Snyder and Sons,+1-828-355-4082x3413,tbrown@gmail.com,LIC-100555,Yes
48763,Clinton Juarez,Male,General Medicine,1,33,Davis-Lane,"Sexton, Grant and Baker",789-393-3127x4750,richardsampson@rodriguez.com,LIC-100556,Yes
59023,Adam Evans,Male,General Medicine,1,26,Spence-Valencia,Harvey-Morgan,+1-501-600-1691x15088,john32@decker-mitchell.com,LIC-100557,Yes
74667,Douglas Lambert,Female,Cardiology,2,23,Norris-Boyd,Powell-Cunningham,144.283.9023x7756,kevin42@wade.org,LIC-100558,Yes
76302,Amy Pham,Female,Pediatrics,3,35,"Owen, Klein and Rivers","Vasquez, Erickson and Ross",(196)912-5124,hernandezyolanda@hardy-simmons.com,LIC-100559,Yes
95399,Vanessa Murphy,Female,Pediatrics,3,17,Duncan-Morris,Rodriguez PLC,+1-488-303-1702x9799,fchaney@hotmail.com,LIC-100560,Yes
61064,Leah Cook,Male,General Medicine,1,18,Herman-Kennedy,Mendoza-Gonzalez,001-854-473-5114,lauriephillips@yahoo.com,LIC-100561,Yes
5972,Kyle Williams,Male,Orthopedics,4,35,Lee Ltd,Carter-Richards,243.684.2856,kentfinley@yahoo.com,LIC-100562,Yes
14486,Stephanie Pruitt,Male,General Medicine,1,22,Fox Inc,"Cain, Leon and Johnson",+1-111-877-5789,paul74@gmail.com,LIC-100563,Yes
60561,Johnny Pruitt,Male,Pediatrics,3,21,"Graham, White and Sanders",Robinson Ltd,001-895-287-3975,spencer03@james.biz,LIC-100564,Yes
73274,Chelsea Ruiz,Male,General Medicine,1,17,Ellis-Blair,Weber Ltd,682-805-7433x2406,christopher04@price-chapman.com,LIC-100565,Yes
24443,Tanya Moreno,Male,Cardiology,2,11,"Baker, Harper and Dalton",Jones-Buckley,540.387.5146,vpittman@silva.net,LIC-100566,Yes
8561,Kelly Hill,Male,Neurology,5,35,"Davis, Oliver and Key","Thomas, Wheeler and Woods",001-717-318-6889x6796,frankschneider@hotmail.com,LIC-100567,Yes
83058,Darrell Gutierrez,Female,Orthopedics,4,16,George-Webb,Berry LLC,001-760-205-5072x68566,tonya45@taylor.com,LIC-100568,Yes
96202,Amanda Chapman,Male,Pediatrics,3,20,Miller-Gonzales,"Bailey, Roach and Leonard",987-881-7671,dennisshields@prince.org,LIC-100569,Yes
76731,Elizabeth Johnson,Male,Cardiology,2,36,Garcia Ltd,"Jarvis, Cox and Strickland",+1-058-489-8529x3769,heatherwalker@mcdaniel-cortez.info,LIC-100570,Yes
60357,Thomas Howard,Female,Neurology,5,26,"Mueller, Russell and Torres",Lewis Ltd,331-287-0878x3915,mark85@graham.com,LIC-100571,Yes
1618,Raymond Franklin,Male,Cardiology,2,1,Turner-Pennington,"Webster, Navarro and Fleming",784-190-7726x5378,leonardanthony@yahoo.com,LIC-100572,Yes
94944,Diana Beasley,Female,Pediatrics,3,29,"Jones, Whitaker and Williams",Moran-Estes,+1-352-642-5701,dixoncharles@gmail.com,LIC-100573,Yes
7923,Margaret Fox,Female,Cardiology,2,39,Thomas-Reynolds,"Rodriguez, Campbell and Howard",089-254-1858x757,kaylajohnson@sutton.com,LIC-100574,Yes
10763,Cindy Herrera,Female,Neurology,5,32,"Allen, Vaughn and Hamilton",Koch LLC,6379196613,lross@fitzpatrick.com,LIC-100575,Yes
52043,Jesse Bishop,Male,General Medicine,1,35,"Melton, Arias and Elliott",Scott Group,(162)943-3275,jessica86@williams.com,LIC-100576,Yes
69239,Summer Brown,Female,Cardiology,2,17,"Benson, Estes and Schmidt",Gentry Group,077-191-8639x2896,adamschristina@gmail.com,LIC-100577,Yes
76531,Brandon Gonzales,Male,Pediatrics,3,26,Morris PLC,Torres Inc,(473)347-9827x572,brianriley@garcia.com,LIC-100578,Yes
40709,Erin Meyer,Male,Neurology,5,9,"Allen, Sanders and Newman",Garrett-Daugherty,900.890.6555,chad55@hotmail.com,LIC-100579,Yes
85785,Bobby Johnson,Male,Orthopedics,4,27,"Brown, Mayo and Morris",Howell PLC,(804)815-8695x5230,batesalison@gmail.com,LIC-100580,Yes
54260,Kyle Kelley,Female,Neurology,5,8,"Adams, Bauer and Morris","Jenkins, Long and Wilson",+1-335-079-2584,rebeccawilliams@moreno.com,LIC-100581,Yes
14407,Benjamin Fowler,Male,Pediatrics,3,35,Duke Group,Hernandez-Woodward,(746)773-8819,dmorales@norman.com,LIC-100582,Yes
2742,Emma Mitchell,Male,Neurology,5,2,"Calhoun, Fox and Herrera","Mcdonald, Cherry and Brown",+1-918-636-5626x2209,williamsonmark@miller.com,LIC-100583,Yes
36838,Sarah Lambert,Female,Pediatrics,3,10,Mason Ltd,Jackson PLC,(803)819-2885,seanking@gmail.com,LIC-100584,Yes
68991,Madison Lewis,Male,Neurology,5,32,Serrano Group,Thompson-Harris,+1-481-663-0675x6937,twilliams@yahoo.com,LIC-100585,Yes
80551,Jennifer Barajas,Male,Pediatrics,3,6,Gutierrez-Anderson,Ramirez Ltd,+1-617-034-4208x1449,joseph96@fuller.com,LIC-100586,Yes
23345,Amanda Ellis,Male,Neurology,5,16,Montgomery PLC,"Nelson, Gallagher and Russell",(051)554-1397x460,felicia98@jones.info,LIC-100587,Yes
99967,Peter Ali,Male,Orthopedics,4,13,Patel PLC,Booth-Nixon,862-055-4592,hsmith@hernandez.com,LIC-100588,Yes
69245,Teresa Wheeler,Male,Orthopedics,4,7,"Castillo, Castaneda and Barnes",Jones Group,494.082.2823x305,david96@yahoo.com,LIC-100589,Yes
78493,Joshua Vasquez,Male,General Medicine,1,27,Robinson-Alexander,Shea Inc,+1-879-316-5176x98417,brownkimberly@stephens.com,LIC-100590,Yes
65617,Sandra Santos,Female,Neurology,5,14,Schroeder Inc,"Franklin, Fernandez and Curtis",6075775996,jessicaestrada@ward.com,LIC-100591,Yes
93824,Matthew Carrillo,Male,Orthopedics,4,34,Fox Ltd,"Whitaker, Pearson and Matthews",001-067-198-5104x4991,aaronzhang@wilson.com,LIC-100592,Yes
4631,Tiffany Brooks DDS,Male,Pediatrics,3,14,Bauer-Allen,Calderon and Sons,243-867-5150,tony27@marshall.biz,LIC-100593,Yes
74166,Laura Barker,Female,Neurology,5,16,Cummings Inc,Sandoval LLC,(490)856-3789x573,ramseyryan@gmail.com,LIC-100594,Yes
68641,Megan Kaiser,Male,Orthopedics,4,39,Russell-Morgan,Mcdowell-Perez,2417770607,michael38@gmail.com,LIC-100595,Yes
64720,Stephanie Jones,Female,Cardiology,2,15,"Contreras, Moore and Reed",Matthews-Bender,+1-434-475-6721x779,iarnold@pratt.com,LIC-100596,Yes
75063,Patricia Franklin,Male,Orthopedics,4,13,"Richards, Haynes and Cervantes",Peters LLC,001-815-707-4436x81515,john60@gmail.com,LIC-100597,Yes
93936,Patricia Farmer,Male,Pediatrics,3,10,Hill and Sons,Randall Ltd,1943762973,nmartin@gmail.com,LIC-100598,Yes
91799,Geoffrey Lee,Male,Pediatrics,3,27,Yu-Ortega,Merritt-Clay,001-858-855-1165,sbradford@dudley-williams.com,LIC-100599,Yes
45762,Jeffery Cannon,Male,Cardiology,2,28,"Merritt, Wilson and Mendez",Whitehead-Myers,+1-760-416-9634x939,larsonanthony@lang-medina.com,LIC-100600,Yes
27561,Timothy Scott,Male,Pediatrics,3,1,Thompson Group,Lozano-Kennedy,001-943-598-3570x60510,bmorrow@gmail.com,LIC-100601,Yes
2956,John Clay,Male,Orthopedics,4,5,Mathis-Reynolds,Fields Inc,+1-965-951-4769x4455,bbryan@logan.com,LIC-100602,Yes
68708,David Green,Male,Orthopedics,4,29,"Richardson, Keller and Conley",Greer-Ryan,001-185-863-8205x690,james94@gmail.com,LIC-100603,Yes
79847,Daniel Davis,Male,Neurology,5,33,Taylor-Alvarez,"Stevens, Vega and Stuart",(048)930-7311,joanna15@maddox.info,LIC-100604,Yes
65703,Michael Carpenter,Male,Orthopedics,4,26,Patel-Munoz,Foster-Kennedy,(762)890-3870x666,matthewhernandez@armstrong.com,LIC-100605,Yes
87676,Jeffery Clay,Male,General Medicine,1,12,Armstrong-Osborn,Mcgrath Ltd,001-720-705-3574x4625,thorntonherbert@kim.biz,LIC-100606,Yes
77408,Hayley Howe,Male,Pediatrics,3,39,Adams LLC,Marshall Group,+1-022-688-6943x8159,brodriguez@bridges.biz,LIC-100607,Yes
35420,Megan Richards,Male,Pediatrics,3,9,Powell-Bean,Allen Inc,+1-684-507-7117x25806,fcunningham@villanueva-blair.org,LIC-100608,Yes
95507,Michael Christensen,Female,Neurology,5,7,Powell-Stevens,Ramirez Group,(991)944-8870x395,tammy13@gmail.com,LIC-100609,Yes
55144,Scott Calhoun,Male,Orthopedics,4,32,Valdez Group,Buchanan Inc,(926)943-7358x19327,julie74@yahoo.com,LIC-100610,Yes
19341,Cindy Miller,Female,Pediatrics,3,26,Turner-Hanna,Mcmillan PLC,(421)501-9136,knightheather@nguyen.net,LIC-100611,Yes
77003,Robert Gonzalez,Female,Orthopedics,4,23,Woods Ltd,Brown Group,974.599.3536x39727,lucas21@gmail.com,LIC-100612,Yes
95256,Sarah Cole,Male,Neurology,5,8,"Hill, Vang and Anderson",Martinez-Morris,923-272-3379x515,garciajoshua@lester.net,LIC-100613,Yes
94492,Jay Avila,Female,General Medicine,1,35,"Anderson, Perry and Lewis","Reese, Whitney and Lee",(678)196-6992,jennarodgers@roberts.com,LIC-100614,Yes
52022,Brandon Mills,Female,General Medicine,1,19,Rodriguez Inc,"Esparza, Blake and Dunn",2026251648,daniel82@boyd.com,LIC-100615,Yes
61154,Judith Holloway,Male,Neurology,5,3,Williams-Bradford,Stevens Ltd,7719990919,melvintaylor@hotmail.com,LIC-100616,Yes
94108,Jorge Howard,Male,General Medicine,1,1,Hunt Group,"Wood, Young and Noble",787.746.1416x710,frazierdaniel@jones.com,LIC-100617,Yes
43070,Sara Calderon,Female,Pediatrics,3,19,Johnson-Johnson,Curry Ltd,427-112-0335x633,fbell@ball.com,LIC-100618,Yes
53533,Danielle Cobb,Female,Pediatrics,3,23,Yates-Howell,Allen-Stark,+1-070-155-0468x13579,elizabethjones@clayton.com,LIC-100619,Yes
5042,Christopher Brown,Male,Cardiology,2,28,Spears PLC,"Hart, Vazquez and Cole",480-805-6235,kathleenrosario@gmail.com,LIC-100620,Yes
36011,Patricia Reilly,Male,Cardiology,2,27,"Saunders, Ray and Espinoza","Jones, Berry and Lozano",+1-310-723-6731x448,brandiprice@gmail.com,LIC-100621,Yes
10279,Misty Murillo,Male,Orthopedics,4,23,"Cortez, Fitzpatrick and Soto",Summers-Barnes,1733711439,meghanbolton@yahoo.com,LIC-100622,Yes
88353,Tyrone Franklin,Male,Neurology,5,7,Morris LLC,Smith-Hill,848.338.0590x696,haley48@hernandez.com,LIC-100623,Yes
23945,Nicholas Martinez,Female,Cardiology,2,3,"Carter, Herring and Myers","Foster, Evans and Wallace",932-894-4976x0301,stephanie71@gmail.com,LIC-100624,Yes
16288,Dr. Matthew Collins DDS,Male,Pediatrics,3,21,Calhoun Inc,Hayes LLC,+1-693-391-8329x89284,stephen52@yahoo.com,LIC-100625,Yes
62232,Rebekah Perez,Male,General Medicine,1,18,"Mason, Krause and Elliott","Sampson, Jones and Jones",+1-440-542-3964,rick35@lewis-casey.org,LIC-100626,Yes
65754,Michael Briggs,Female,Pediatrics,3,3,Ingram-Hill,Tucker Ltd,457-539-8089x38911,rbrown@yahoo.com,LIC-100627,Yes
21087,Steve Schroeder,Male,Cardiology,2,12,Deleon-Martin,"Poole, Lynch and Roth",+1-732-083-1746x87226,lopezaustin@yahoo.com,LIC-100628,Yes
18458,Jonathan Hernandez,Male,Neurology,5,36,Williams and Sons,Warren Inc,001-177-385-1960x7917,millercarolyn@bender.org,LIC-100629,Yes
15480,Christopher Harris,Female,Pediatrics,3,34,"Wood, Johnson and Byrd","Smith, Webster and Edwards",(240)068-8684,brendarobinson@gmail.com,LIC-100630,Yes
8155,Gregory Perez,Female,Pediatrics,3,5,Williams and Sons,Moran-Weber,316.646.7741,jillpetersen@patel.org,LIC-100631,Yes
10760,Brent Rodriguez,Male,Cardiology,2,29,Austin PLC,Hardy-Hughes,101.717.7622x39774,joseph93@peck-chan.net,LIC-100632,Yes
94037,Zachary Berger,Male,General Medicine,1,27,"Hudson, Price and Santos","Finley, Mckee and Todd",(032)287-9740x6003,rachel62@phillips.com,LIC-100633,Yes
48904,Seth Ramos,Male,Orthopedics,4,28,Jenkins-Booth,Floyd-Christensen,356-365-7037x177,nking@hotmail.com,LIC-100634,Yes
56372,Theresa Gibson,Male,Pediatrics,3,17,Smith-Bell,Cummings Group,(944)827-9454x15195,martinsydney@cox.com,LIC-100635,Yes
44392,Dana Osborn,Male,Pediatrics,3,30,Stewart Ltd,"Humphrey, Thompson and Reyes",0366844672,krista28@anderson.com,LIC-100636,Yes
68670,Alyssa Mcguire,Male,Pediatrics,3,14,Smith Ltd,"Mcintyre, Church and Gonzales",653-799-8046,cameronhughes@grimes.com,LIC-100637,Yes
91175,Brittney Diaz,Male,General Medicine,1,26,Frey LLC,"Greer, Hammond and Gallagher",155-679-0030,clarkjoshua@james.com,LIC-100638,Yes
75151,Dawn Ramirez,Male,Cardiology,2,6,Aguilar-Sims,Melton-Beck,540.955.3000,leecody@yahoo.com,LIC-100639,Yes
63353,Emma Morales,Male,Cardiology,2,26,"Guzman, Hopkins and Miller",Eaton Inc,414-035-7042x6216,richard85@long.org,LIC-100640,Yes
30696,Stephanie Fields,Male,Pediatrics,3,36,"Chen, Saunders and Young","Stewart, Garcia and Wilson",+1-089-427-7853x43373,millerbethany@cruz.com,LIC-100641,Yes
80599,Robert Alvarez,Male,Orthopedics,4,37,Barr-Davis,Lee-Bowers,(798)755-0608x5745,whampton@gmail.com,LIC-100642,Yes
49333,Victor Smith,Male,Neurology,5,16,Price-Moore,Williams Ltd,+1-830-715-7000x815,rebeccagarcia@henry-gilbert.info,LIC-100643,Yes
4374,Mr. Danny Fischer,Male,Pediatrics,3,7,Robertson Inc,Wise LLC,001-759-516-9149x629,robinsonmichael@hotmail.com,LIC-100644,Yes
82889,Zachary Campbell,Female,Cardiology,2,11,Day-Bauer,Rogers-Chandler,855-840-8704x5452,michaelhebert@johnson.com,LIC-100645,Yes
95825,James Day,Male,Pediatrics,3,13,Robertson PLC,Trujillo Inc,225-966-5594x0098,ereid@gmail.com,LIC-100646,Yes
24262,Joel Lee,Female,Cardiology,2,34,"Moore, Smith and Cruz",Grant Group,+1-410-926-2491,sgutierrez@miller.info,LIC-100647,Yes
88643,Natalie Hill,Female,Pediatrics,3,33,Freeman Group,"Patterson, Davis and Torres",556-649-1474,michael09@hotmail.com,LIC-100648,Yes
76674,Megan Woodard,Male,Pediatrics,3,5,Johnson-Crawford,Flores-Mcdonald,(785)669-7119,uharrison@carter.com,LIC-100649,Yes
17207,Robert Barrett,Male,General Medicine,1,18,"Arnold, Shelton and Pierce",Jones-Fuller,6282105867,timhoward@castillo.com,LIC-100650,Yes
91853,Steven Hill,Male,Orthopedics,4,36,Cooley Group,"Trujillo, Medina and Graham",2528580910,derek81@yahoo.com,LIC-100651,Yes
38349,Richard Pineda,Male,Neurology,5,36,"Patrick, Briggs and Nguyen",Adkins Group,+1-646-000-9146x3461,perezjonathan@guzman.com,LIC-100652,Yes
51676,Mandy Smith,Female,Cardiology,2,14,Mccann PLC,Nelson-Medina,001-073-700-4850x06258,ccarroll@day-brown.org,LIC-100653,Yes
4889,Eric Martinez,Male,Neurology,5,15,Holland Group,"Riddle, Holmes and Sutton",911.342.4285x5997,nhines@yahoo.com,LIC-100654,Yes
8152,Hannah Martin,Male,Orthopedics,4,37,Gutierrez-Griffin,Wilson-Alvarez,+1-433-003-9634x49174,gutierrezkristen@sanchez.info,LIC-100655,Yes
92004,Gary Ramirez,Male,Neurology,5,30,Wolf LLC,Lopez-Martinez,(047)825-5153x6168,barbara90@yahoo.com,LIC-100656,Yes
9738,Leah West,Male,General Medicine,1,13,Willis Group,Velazquez Inc,749-121-2628x97738,zamorazachary@gmail.com,LIC-100657,Yes
85792,Joel Hernandez,Female,General Medicine,1,38,Massey PLC,Adams-Blake,906.110.4361x33218,jacksonwanda@gmail.com,LIC-100658,Yes
72321,Marc Ortega,Male,General Medicine,1,19,Fisher-Elliott,"Thomas, Patel and Brown",658.723.0324,phyllis38@dodson-henry.com,LIC-100659,Yes
81435,Melissa Davis,Male,Neurology,5,18,Anderson Inc,"Murray, Hutchinson and Kelly",001-062-981-3268x966,fdennis@gmail.com,LIC-100660,Yes
17804,Kathy Ross,Female,Pediatrics,3,25,Shepherd LLC,"Johnson, Farmer and Wallace",+1-880-174-8053x64377,sawyertanya@hotmail.com,LIC-100661,Yes
44927,Pamela Bryant,Female,Cardiology,2,15,"Tran, Williams and Rocha","Grimes, Pineda and Ramirez",001-130-576-5839x007,qjackson@yahoo.com,LIC-100662,Yes
36762,Michael Sanchez,Male,Neurology,5,6,Moore-Owens,Powell-Fitzgerald,5544600786,sandersjason@duran-hall.com,LIC-100663,Yes
11970,Sara Burton,Male,Pediatrics,3,35,Thomas LLC,Brock LLC,(602)147-7549x376,lboyd@gmail.com,LIC-100664,Yes
86156,Victoria Turner,Male,General Medicine,1,3,Nichols-Young,"Brown, Hebert and Alvarez",439-147-9289x1628,nturner@chandler.com,LIC-100665,Yes
39647,Jessica Tran,Male,Pediatrics,3,9,"Roberts, Holt and Herrera","Flores, Pena and Chaney",(542)924-9385x23763,ufrazier@gmail.com,LIC-100666,Yes
39822,Christian Fowler,Male,General Medicine,1,4,"Rosales, Wallace and Bruce","Ortiz, Myers and Ryan",(095)362-5061x81279,mackenziestark@yahoo.com,LIC-100667,Yes
59917,Charles Woodard,Male,Orthopedics,4,32,Sims-Baker,Nash Inc,001-314-466-9977x607,kristinaphillips@yahoo.com,LIC-100668,Yes
52086,John Wallace,Male,General Medicine,1,8,Hubbard-Lewis,"Collins, Garrison and Collins",810.127.2600x46771,fosborn@hotmail.com,LIC-100669,Yes
67634,Mr. Zachary Becker MD,Male,Neurology,5,1,Gutierrez-Solis,Solomon-Payne,+1-151-047-5709x910,andrew63@sullivan.info,LIC-100670,Yes
8993,Dustin Cox,Female,General Medicine,1,4,"Long, Tucker and Hopkins",Jones Group,(907)244-4145x1363,gdunn@kennedy.com,LIC-100671,Yes
21198,Joshua Hill,Male,Orthopedics,4,30,Henry-Owens,Rios-Logan,8081080117,hudsoncarol@nguyen.com,LIC-100672,Yes
44705,Jacqueline Rogers,Male,Pediatrics,3,27,"Owen, Hanson and Elliott",Williams Ltd,001-440-294-3898x67046,lisa12@campbell-vargas.biz,LIC-100673,Yes
32758,Jeffery Clark,Male,Neurology,5,39,"Garrison, Cook and Steele",Sosa-Martinez,+1-989-581-2479x9227,megan79@thomas-gomez.com,LIC-100674,Yes
99111,Joshua Scott,Female,Orthopedics,4,13,"Braun, Turner and Lang","Hernandez, Whitaker and Rojas",(186)886-0841x885,eodom@thornton.com,LIC-100675,Yes
71978,Yvette Villanueva,Male,Neurology,5,32,Greene-Donovan,Ray-Henson,746.314.2786x7191,lori75@gmail.com,LIC-100676,Yes
21430,Amy Todd,Male,General Medicine,1,18,"Young, Sullivan and Thomas",Harper-Carlson,+1-578-168-6381,christopher12@hotmail.com,LIC-100677,Yes
10941,Keith Terrell,Female,Cardiology,2,37,"Bell, Bartlett and Cruz",Brooks and Sons,+1-837-245-7811x34174,lfreeman@fry-gutierrez.com,LIC-100678,Yes
99522,Jeffrey Bridges,Female,Neurology,5,18,Knight LLC,Richardson-Anderson,(260)822-7843,nortonjohn@torres-davenport.info,LIC-100679,Yes
753,Elaine Garrison,Female,Neurology,5,39,Roberts-Jacobs,Morris Ltd,(876)478-8328x8474,dennis86@yahoo.com,LIC-100680,Yes
59475,Michael Floyd,Male,Neurology,5,10,Jackson and Sons,"Carroll, Ritter and Hernandez",001-011-960-1595x183,juarezrobert@yahoo.com,LIC-100681,Yes
81251,James Lowery,Male,Cardiology,2,35,Lee-Ortega,Rodriguez-Harris,515.272.6391,taylorbrittany@gmail.com,LIC-100682,Yes
23635,Christine Mccarthy,Female,Orthopedics,4,24,Houston-Reed,Rodriguez-Golden,042-105-6007x06863,calhounbrandon@yahoo.com,LIC-100683,Yes
84622,Christopher Tran,Female,Orthopedics,4,36,Burton Ltd,"Meyer, Romero and Livingston",791-122-6112,patriciagreen@yahoo.com,LIC-100684,Yes
15708,Angela Howell,Male,Cardiology,2,30,Mendez-Garcia,Bautista Inc,631-329-5668,vanessa42@gmail.com,LIC-100685,Yes
74060,Robin Henderson,Male,Pediatrics,3,33,"White, Pearson and Johnson",Kelly-Herring,(171)581-8765x9429,lloyddiane@gmail.com,LIC-100686,Yes
78894,Jacob Lopez,Male,General Medicine,1,33,Curtis-Carson,"Little, Diaz and Snyder",+1-807-722-7724x8118,reaton@hotmail.com,LIC-100687,Yes
4975,Ryan Jones,Female,Orthopedics,4,6,Jones-Stevens,Maldonado-Garcia,202.761.2714,nnunez@boyd.info,LIC-100688,Yes
75025,Dale Boyd,Male,Orthopedics,4,35,"Sanders, Dawson and Atkinson",Bowers-Collins,001-793-155-6602x8089,shawnjohnson@gmail.com,LIC-100689,Yes
19774,Mr. Richard Martinez DDS,Male,General Medicine,1,33,"Esparza, Bradshaw and Stewart","Salazar, Hunt and Lee",403-492-1979,washingtonjacob@johnson.com,LIC-100690,Yes
84787,Taylor Black,Male,Cardiology,2,38,"Petersen, Guzman and Williams",Jones-Wilson,062-960-8724x95640,angelicawilson@hotmail.com,LIC-100691,Yes
80821,Lawrence Beard,Male,Neurology,5,15,"Bowen, Lam and Hartman",Brady Ltd,+1-733-664-3520x65393,robertsonshelby@gmail.com,LIC-100692,Yes
14251,Dominique Garcia,Male,Orthopedics,4,33,"Smith, Solis and Lopez",Dunlap Inc,(202)964-7226x6343,thomasshawn@rodriguez.net,LIC-100693,Yes
62761,Misty Young,Male,Cardiology,2,3,Howell-Wu,"Adams, Robinson and Hopkins",642.055.1506,jeanneowens@sanchez.com,LIC-100694,Yes
90213,Shawn Wolfe,Female,General Medicine,1,4,Matthews LLC,Lyons-Walls,627.066.6669x052,kellisolomon@gmail.com,LIC-100695,Yes
25907,Lori Brock,Male,Cardiology,2,22,Robinson Group,Haas and Sons,+1-861-712-5849x757,carol22@williams.com,LIC-100696,Yes
31298,Barbara Hartman,Male,General Medicine,1,12,Miller Inc,"Rose, Espinoza and Hall",693-230-0965x6027,tmayer@hotmail.com,LIC-100697,Yes
28912,Glen Williams,Male,Orthopedics,4,15,Diaz-Taylor,"Smith, Mccarty and Hawkins",647.171.0945x61464,cmccall@garcia-bush.com,LIC-100698,Yes
74233,Theodore Austin,Male,Cardiology,2,13,Jones-Hicks,Smith LLC,521.815.2736,tiffany33@king.com,LIC-100699,Yes
